order_id,user_id,order_time,category,product,price,qty,is_purchase
O000370,u00030,2025-01-11T00:26:00,Fashion,Cap,81.75,3,0
O000371,u02971,2025-01-09 20:53:00,Sports,Dumbbell,22.15,1,1
O000372,u02486,2025-01-02 05:16:00,Fashion,Sneakers,18.69,3,1
O000373,u03584,2025-01-08 17:24:00,Fashion,Jeans,32.72,2,0
O000374,u02596,2025-01-02T00:47:00,Home,Vacuum,10.81,5,1
O000375,u03839,2025-01-02T11:11:00,Book,Workbook,76.0,2,1
O000376,u01887,2025-01-01 11:32:00,Food,Coffee,61.93,1,1
O000377,u03392,2025-01-05 09:19:00,Home,Desk,17.87,1,0
O000378,,2025-01-04T10:52:00,Book,Workbook,38.97,2,1
O000379,u02779,2025-01-02 03:06:00,Sports,Dumbbell,12.16,3,0
O000380,u01538,2025-01-08 13:33:00,Sports,Bottle,4.38,1,1
O000381,u02641,2025-01-02 03:23:00,Home,Vacuum,,3,1
O000382,u03085,2025-01-01 15:49:00,Book,Workbook,12.7,3,1
O000383,u01018,2025-01-02T22:16:00,Food,Snack,30.36,1,1
O000384,u00885,2025/01/09 15:54:00,Beauty,Cleanser,21.48,2,1
O000385,u03361,2025/01/01 16:37:00,Beauty,Shampoo,17.89,1,
O000386,u03969,2025-01-05 13:21:00,Book,Magazine,24.33,1,1
O000387,u03613,2025/01/16 16:14:00,,Jersey,25.54,2,1
O000388,u01175,2025-01-04T08:21:00,Food,Noodles,33.43,1,1
O000389,u01737,2025-01-05 23:05:00,Home,AirFryer,12.6,3,1
O000390,u02496,2025/01/02 00:09:00,IT,Router,34.47,3,1
O000391,  u00873 ,2025-01-05 21:50:00,IT,  Headset ,-35.87,1,1
O000392,u02168,2025-01-12 06:16:00,,Serum,18.73,1,0
O000393,u00777,2025-01-01T19:22:00,  Food ,Snack,30.81,1,1
O000394,u03247,2025-01-17 12:25:00,IT,Mouse,72.74,2,1
O000395,u00813,2025/01/01 16:34:00,Fashion,Socks,35.57,3,1
O000396,u01377,2025-01-09 21:44:00,Fashion,Sneakers,-84.31,3,1
O000397,u00457,2025-01-09T04:29:00,IT,Laptop,18.36,1,1
O000398,u00405,2025-01-13 00:18:00,IT,GPU,13.85,1,1
O000399,u00090,2025/01/05 15:09:00,Book,Ebook,41.67,3,0
O000400,u00893,2025/01/07 06:35:00,Beauty,Perfume,912.99,1,1
O000401,u03373,2025-01-10T01:54:00,Book,Ebook,8.18,4,1
O000402,u03188,2025/01/15 00:49:00,Sports,Ball,27.67,3,1
O000403,u00758,2025/01/03 10:47:00,Sports,,44.24,1,1
O000404,u00409,2025-01-02 14:05:00,Fashion,Sneakers,36.37,,0
O000405,,2025-01-06 15:22:00,Book,Textbook, 21.76 ,2,1
O000406,u01579,2025-01-13 05:24:00,Book,Comics,12.21,1,1
O000407,u01372,2025-01-13 04:51:00,Beauty,Serum,12.97,5,1
O000408,u03264,2025/01/01 09:41:00,Sports,Jersey,31.72,1,1
O000409,u02187,2025/01/12 04:25:00,Fashion,Cap,-15.13,4,1
O000410,u03355,2025/01/04 20:56:00,Book,Comics,35.09,3,0
O000411,u00124,2025/01/03 14:26:00,,Comics,53.42, 2 ,1
O000412,u00711,2025-01-11T01:08:00,Beauty,Serum,24.2,1,0
O000413,u03448,2025-01-03 17:00:00,IT,Router,17.48,1,1
O000414,u00133,2025-01-11 13:33:00,Book,  Comics ,free,4,1
O000415,u01669,2025-01-07 18:35:00,Home,AirFryer,12.09,3,1
O000416,,2025-01-02 09:37:00,Beauty,Perfume,50.03,1,1
O000417,u03554,2025-01-05T07:50:00,Sports,YogaMat,56.01,3,1
O000418,u01643,2025-01-01 12:30:00,Fashion,Cap,45.04, 1 ,1
O000419,u00299,2025-01-03 00:11:00,Book,Magazine,35.9,4,1
O000420,u00157,2025-01-04 14:59:00,Beauty,Serum,47.74,3,1
O000421,u01222,2025-01-08 19:33:00,Sports,  Bottle ,17.79,3,
O000422,u02446,2025-01-14T18:12:00,Book,Novel,,3,1
O000423,u03864,2025/01/03 04:04:00,  Sports ,Dumbbell,41.81,2,1
O000424,u01868,2025-01-08 02:10:00,Fashion,Sneakers,17.88,1,0
O000425,u00426,2025-01-06 09:37:00,IT,Laptop,7.92,1,1
O000426,u02642,2025-01-08T21:15:00,Home,Bedding,20.54,1,0
O000427,u03929,2025-01-13 17:07:00,Beauty,MaskPack,43.39,1,0
O000428,u01066,2025/01/02 20:30:00,  Sports ,,68.47,1,1
O000429,u02194,2025/01/01 16:46:00,Sports,Dumbbell,25.59,1,1
O000430,u01601,2025-01-01T21:08:00,IT,Router,49.26,2,1
O000431,u00021,2025/01/04 12:01:00,  Book ,, 8.28 ,5,0
O000432,u01914,2025-01-06T21:02:00,Home,Vacuum,16.24,4,0
O000433,u01569,2025-01-04T00:42:00,Fashion,  Jeans ,13.75,2,1
O000434,u01524,2025-01-05T06:06:00,,Comics,24.98,4,1
O000435,u03098,2025-01-04 21:16:00,Fashion,Jacket,15.71,1,1
O000436,u03670,2025-01-02T04:06:00,Beauty,Shampoo,11.11,1,1
O000437,u00421,2025/01/06 13:48:00,IT,Monitor,10.55,NaN,1
O000438,u00197,2025-01-05 08:54:00,Food,Snack,23.34,1,1
O000439,u01978,2025/01/06 01:09:00,Book,Novel,47.03,1,1
O000440,u03869,2025-01-01 20:08:00,Food,Cereal,17.35,3,1
O000441,u00767,2025/01/12 20:25:00,Food,Snack,26.1,1,1
O000442,u02022,2025-01-03T02:49:00,Beauty,MaskPack,6.7,3,1
O000443,u02609,2025-01-06T12:50:00,Food,Cereal,28.8,2,1
O000444,u00700,2025-01-06 22:53:00,Home,Chair,33.29,4,0
O000445,u01993,2025-01-02 00:12:00,Food,Tea,64.54,1,0
O000446,u00794,2025/01/02 01:11:00,Fashion,Socks,42.02,2,1
O000447,u03966,2025-01-17T03:00:00,Sports,Shoes,21.44,2,0
O000448,u00003,2025-01-01 09:21:00,IT,SSD,16.61,3,0
O000449,u03658,2025/01/01 09:34:00,Food,Tea,12.35,5,1
O000450,u02064,2025-01-05 00:44:00,Home,Bedding,26.18,1,1
O000451,u01651,2025-01-03 16:02:00,Home,Chair,27.0,1,1
O000452,u02029,2025-01-07 13:01:00,Book,Textbook,13.24,4,1
O000453,u00754,2025-01-10 05:30:00,Sports,Dumbbell,20.92,1,1
O000454,,2025-01-06T04:21:00,Home,Chair,57.98,4,1
O000455,u03527,2025-01-04T11:04:00,Beauty,Serum,12.75,3,1
O000456,u02077,2025-01-03 16:35:00,Sports,Bottle,19.17,1,1
O000457,u02983,2025-01-03T15:31:00,  Fashion ,Sneakers,53.85,1,1
O000458,u00664,2025/01/04 06:16:00,Fashion,Cap,56.68,1,1
O000459,u01443,2025-01-25 22:06:00,Food,Chocolate,11.7,2,0
O000460,u00647,2025-01-05 00:37:00,Food,Snack,17.19,2,1
O000461,u03737,2025-01-04T00:38:00,IT,Monitor,34.05, 1 ,1
O000462,u01243,2025-01-01 12:11:00,Sports,Dumbbell,24.63,1,1
O000463,u00238,2025-01-14 03:07:00,Book,Textbook,8.31,1,1
O000464,u01961,2025/01/18 16:13:00,Home,Chair,19.83,1,1
O000465,u01992,2025-01-04T00:55:00,Food,Snack,23.0,5,1
O000466,u00245,2025/01/05 19:34:00,Food,Sauce, 32.09 ,2,1
O000467,u00113,2025-01-01 15:55:00,Food,  Cereal ,15.29,4,1
O000468,u00976,2025-01-20 04:29:00,Book,Novel,16.9,1,1
O000469,u00152,2025-01-06T19:13:00,Food,Noodles,22.13,2,1
O000470,u02076,2025-01-06T00:20:00,Sports,Jersey,,4,1
O000471,u00836,2025-01-04T22:03:00,Food,Chocolate,18.56,1,0
O000472,u00867,2025-01-19 19:20:00,Sports,Shoes,23.02,1,1
O000473,u03599,2025/01/10 02:47:00,Beauty,Lotion,19.75,4,1
O000474,u01484,2025/01/04 18:49:00,Home,Vacuum,29.02,3,1
O000475,u03686,2025/01/09 07:17:00,Book,Magazine,14.25,4,1
O000476,u01380,2025-01-06 02:48:00,  Sports ,Shoes,16.57,2,
O000477,u02761,2025-01-13T18:06:00,Home,Vacuum,49.38,5,1
O000478,u02995,2025-01-13T06:36:00,Book,Magazine,21.7,1,1
O000479,u02452,2025-01-07 19:10:00,IT,Monitor,873.36,3,0
O000480,u00324,2025-01-03 07:26:00,Home,Desk,19.43,2,1
O000481,u00561,2025-01-03 06:32:00,Beauty,MaskPack,43.46,NaN,1
O000482,u01713,2025-01-08T18:31:00,Home,Lamp,33.38,1,1
O000483,u01832,2025/01/07 07:16:00,Food,Coffee,39.66,2,1
O000484,  u01301 ,2025-01-05 01:09:00,  Fashion ,Sneakers,38.57,3,1
O000485,  u00370 ,2025/01/01 17:06:00,Sports,Bottle,9.17,1,1
O000486,u02157,2025-01-10 12:11:00,  IT ,Headset,9.21,1,1
O000487,u03401,2025-01-03T07:28:00,Beauty,Shampoo,24.98,1,1
O000488,u02879,2025-01-05 04:35:00,Beauty,Shampoo,35.35,1,1
O000489,u03859,2025/01/03 06:39:00,Fashion,Cap,22.27,2,1
O000490,u02048,2025-01-10 08:56:00,Food,Cereal, 16.03 ,1,1
O000491,u00573,2025-01-07T00:23:00,Home,AirFryer,9.73,3,1
O000492,u03798,2025/01/13 12:41:00,Home,Bedding,22.66,4,0
O000493,u00926,2025-01-07T17:01:00,Food,Cereal,16.62,2,1
O000494,  u03138 ,2025-01-05 19:12:00,Fashion,Jacket,,3,0
O000495,u00562,2025-01-05 03:32:00,Beauty,MaskPack,15.75,1,1
O000496,u01027,2025-01-06T20:24:00,  Home ,Chair,41.84, 1 ,
O000497,u00386,2025-01-01T08:01:00,Food,Tea, 14.98 ,1,1
O000498,u01514,2025-01-03 03:05:00,IT,Mouse,48.07,1,1
O000499,,2025/01/03 10:41:00,Food,Chocolate,40.25,1,1
O000500,u01399,2025-01-03 19:33:00,Fashion,Cap,14.58,1,1
O000501,u00783,2025/01/04 11:50:00,Home,Bedding,28.72,2,1
O000502,u00699,2025-01-07T18:52:00,IT,Headset,27.55,3,1
O000503,u00573,2025-01-07T10:22:00,Fashion,Cap,free,2,1
O000504,u03315,2025-01-09T18:59:00,Beauty,MaskPack,15.03,5,1
O000505,u00682,2025-01-05T04:31:00,Food,Chocolate,31.34,1,0
O000506,u03514,2025-01-03T21:19:00,Book,Magazine,22.76,2,1
O000507,u01340,2025-01-10 22:15:00,Food,Sauce,18.69,1,0
O000508,u01784,2025-01-04T21:13:00,IT,GPU,58.64,2,1
O000509,u02354,2025-01-02 03:35:00,Beauty,  MaskPack ,9.66,2,1
O000510,u02764,2025-01-04 03:01:00,IT,Mouse,1602.8,3,0
O000511,u01709,2025-01-01 15:58:00,IT,,14.48,2,1
O000512,u01878,2025-01-05 08:43:00,IT,Keyboard,10.51,1,1
O000513,u01242,2025-01-01 10:36:00,  Beauty ,Shampoo, 9.82 ,0,1
O000514,u01895,2025-01-04T07:10:00,,Perfume,12.43,1,1
O000515,u02044,2025-01-04 19:10:00,  Book ,Ebook,23.42,2,1
O000516,u00096,2025-01-09 14:17:00,Sports,Shoes,24.75,3,1
O000517,u01309,2025-01-03 01:09:00,Sports,Shoes,21.27,0,1
O000518,u00403,2025-01-03 06:17:00,Fashion,Cap,27.53,1,0
O000519,u03537,2025/01/11 18:21:00,Book,Textbook,27.08,3,1
O000520,u03769,2025-01-14 01:06:00,,,25.29,1,0
O000521,u01200,2025-01-02 18:32:00,,Jersey,19.35,3,1
O000522,u02630,2025-01-08T23:28:00,Home,Chair,22.03,1,1
O000523,u02597,2025-01-01 18:28:00,Food,Noodles,33.86,,1
O000524,u01954,2025-01-02 13:03:00,Beauty,Serum,25.3,1,1
O000525,u02044,2025/01/02 05:11:00,Fashion,Cap,31.06,1,0
O000526,u02142,2025-01-03 00:07:00,Book,Textbook,57.27,3,1
O000527,u00403,2025/01/08 04:00:00,Beauty,Lotion,-44.36,2,1
O000528,,2025-01-02T05:14:00,Sports,Jersey,23.44,1,1
O000529,u02031,2025/01/02 03:13:00,Book,Textbook,14.86,1,1
O000530,u01623,2025-01-05 04:34:00,Sports,Dumbbell,85.95,2,1
O000531,u03123,2025/01/04 18:04:00,Fashion,  Tshirt ,40.65,1,1
O000532,u00996,2025-01-02 08:09:00,Book,Comics,16.94,2,0
O000533,u01330,2025/01/19 07:17:00,Sports,Bottle,18.96,1,1
O000534,u03165,2025-01-23T09:27:00,Fashion,Socks,34.92,3,1
O000535,u00132,2025-01-06 17:50:00,Beauty,Cleanser,15.96,2,1
O000536,u03027,2025-01-17 07:36:00,Book,Workbook,26.96,,1
O000537,u03145,2025/01/02 21:53:00,Food,Chocolate,72.43,4,1
O000538,u00827,2025-01-05 23:00:00,Food,Coffee,21.88,2,1
O000539,u02369,2025-01-03T11:44:00,Home,AirFryer,11.59,2,1
O000540,  u01270 ,2025-01-04 10:38:00,Sports,YogaMat,,2,0
O000541,u01925,2025/01/02 00:49:00,Sports,YogaMat,86.47,1,1
O000542,u03447,2025/01/15 07:59:00,Food,,21.15,1,1
O000543,u03507,2025/01/04 02:26:00,Beauty,MaskPack,16.62,1,1
O000544,u03045,2025-01-02 22:32:00,IT,Headset,54.21,5,1
O000545,u00811,2025-01-15 05:51:00,Book,Novel,16.02,2,1
O000546,u00764,2025-01-05T06:01:00,Food,Tea,17.14,1,1
O000547,u03849,2025-01-18 00:39:00,IT,Mouse,19.22,1,0
O000548,  u02787 ,2025-01-09 05:36:00,Book,Workbook,37.03,3,1
O000549,u01277,2025/01/09 18:06:00,Book,Workbook,21.9,1,0
O000550,u00844,2025-01-06 07:14:00,,Jeans,42.65,2,1
O000551,u00168,2025-01-01T17:50:00,Fashion,Jacket,19.69,1,1
O000552,u01148,2025-01-17T00:52:00,Sports,Bottle,32.02,1,0
O000553,u02126,2025-01-07 05:45:00,Sports,Bottle,45.71,4,1
O000554,u01634,2025-01-05T15:16:00,Sports,Bottle,38.26,1,1
O000555,u02601,2025-01-01T15:29:00,Food,Sauce,37.12,1,1
O000556,u02547,2025-01-03T08:18:00,Fashion,Socks,5.29,2,1
O000557,u00371,2025/01/08 20:35:00,Home,AirFryer,36.88,1,1
O000558,u01122,2025/01/03 12:27:00,IT,Router,,2,1
O000559,u02380,2025-01-10T11:07:00,Fashion,Socks,39.25,2,0
O000560,u03758,2025/01/01 18:53:00,Sports,Ball,21.1,4,1
O000561,u00606,2025-01-18 05:29:00,IT,GPU,31.53,2,1
O000562,u02404,2025-01-03 01:06:00,Food,Sauce,1649.52,1,1
O000563,u02352,2025-01-05T08:09:00,Home,Bedding,19.48,2,1
O000564,u00250,2025-01-08T07:03:00,,  Lotion ,28.51,4,1
O000565,u02457,2025-01-03 16:29:00,Food,Chocolate,17.79,5,1
O000566,u02512,2025-01-17T15:53:00,Food,Noodles,33.92,5,1
O000567,u03473,2025/01/04 00:40:00,Beauty,Lotion,37.24,2,1
O000568,u03221,2025/01/11 11:30:00,  Sports ,Shoes, 40.83 ,1,1
O000569,u01519,2025/01/08 02:42:00,Home,Bedding, 9.87 ,1,1
O000570,u01598,2025-01-05 05:42:00,Sports,Dumbbell,19.8,3,0
O000571,u01039,2025-01-04 03:20:00,Beauty,Lotion,28.39,2,1
O000572,u00445,2025-01-12 11:17:00,Sports,YogaMat,56.38,1,0
O000573,u03825,2025-01-07T12:55:00,  Beauty ,Serum,37.19,1,1
O000574,u00285,2025-01-06 01:04:00,Sports,Dumbbell,19.39,2,1
O000575,u00491,2025-01-05 18:07:00,  Sports ,Dumbbell,19.66,2,1
O000576,u02610,2025-01-03T18:02:00,Home,Desk,26.74,1,1
O000577,u01592,2025/01/07 18:12:00,Fashion,Jacket,17.79,3,1
O000578,u03706,2025-01-03 22:26:00,Sports,Ball,8.81,1,1
O000579,u03556,2025-01-01 22:15:00,Home,Desk, 61.08 ,4,1
O000580,u01487,2025/01/04 11:25:00,Beauty,Cleanser,18.23,1,0
O000581,u00601,2025-01-20T22:34:00,Fashion,  Tshirt ,11.06,1,1
O000582,u01613,2025-01-04 04:54:00,Book,Novel,25.7,1,1
O000583,u00684,2025-01-02 14:38:00,IT,Monitor,9.99,,1
O000584,u01591,2025-01-03T05:11:00,IT,SSD,16.61,1,1
O000585,u00527,2025-01-06 09:51:00,Sports,YogaMat,,,1
O000586,u02565,2025-01-01 10:01:00,Sports,Jersey,20.84,2,1
O000587,u02893,2025/01/03 02:09:00,Book,  Magazine ,9.54,3,1
O000588,u01216,2025-01-02T06:25:00,Beauty,MaskPack,42.76,3,1
O000589,u01305,2025-01-07T15:58:00,Beauty,Cleanser,66.59, 3 ,1
O000590,u03468,2025/01/06 04:35:00,Fashion,Sneakers,37.9,1,1
O000591,u01110,2025-01-11 12:10:00,Food,Coffee,22.97,1,1
O000592,u00887,2025-01-22 07:00:00,Fashion,Sneakers,33.07, 1 ,1
O000593,u03728,2025/01/01 20:57:00,Sports,Shoes,24.19,1,0
O000594,,2025-01-04T11:58:00,Sports,Dumbbell,22.1,3,1
O000595,u02302,2025/01/06 23:22:00,Book,Comics,70.09,1,1
O000596,u00591,2025-01-02 13:37:00,Food,Snack,56.2,2,1
O000597,u02264,2025/01/03 02:06:00,  Fashion ,Jacket,15.33,2,0
O000598,u02142,2025-01-04 17:53:00,Book,Workbook,16.21,1,1
O000599,u00100,2025-01-16T07:50:00,IT,Monitor, 33.11 ,3,1
O000600,u00030,2025-01-06 15:53:00,Food,Cereal,32.56,1,0
O000601,u00119,2025-01-06 05:05:00,Fashion,Cap,36.97,3,1
O000602,u03623,2025/01/13 20:56:00,,Shoes,21.64,2,1
O000603,u00440,2025/01/04 13:54:00,IT,Laptop,17.06,4,0
O000604,u03819,2025/01/11 00:12:00,Sports,Dumbbell,,2,1
O000605,u00628,2025/01/05 02:03:00,,Novel,16.21,1,1
O000606,u01835,2025/01/09 08:46:00,Sports,YogaMat,24.59,1,1
O000607,u01668,2025-01-01 17:44:00,Book,Ebook,20.75,2,1
O000608,u02561,2025/01/13 04:35:00,Book,Ebook,20.74,1,1
O000609,,2025-01-02 22:20:00,Food,Noodles,13.4,2,1
O000610,u00442,2025-01-03 18:13:00,Fashion,Jeans,12.55,2,1
O000611,u02448,2025-01-17 01:38:00,Food,Tea,25.83,5,1
O000612,u02806,2025/01/04 02:30:00,Fashion,Tshirt,6.48,1,0
O000613,u00043,2025/01/11 10:36:00,,Desk,31.52,2,1
O000614,u01358,2025/01/07 13:18:00,Fashion,Tshirt,40.78,4,0
O000615,u03878,2025-01-02T08:05:00,Beauty,Shampoo,19.1,1,1
O000616,u03587,2025-01-08T09:07:00,Book,Novel,20.55,1,1
O000617,u02149,2025/01/01 22:50:00,Home,Lamp,16.03,2,1
O000618,u02103,2025-01-06 12:46:00,IT,Mouse,11.53,1,1
O000619,u02088,2025-01-02 17:03:00,Fashion,Socks,10.73,1,1
O000620,u03766,2025/01/05 15:47:00,Food,Sauce,17.48,4,1
O000621,u03716,2025-01-12 16:34:00,Book,Ebook,5.05,2,0
O000622,u02961,2025-01-06T12:03:00,Food,Cereal,24.58,2,
O000623,u03827,2025-01-07 21:03:00,Food,Noodles,14.34,1,0
O000624,u02193,2025-01-13 21:21:00,Food,Coffee,19.2,1,0
O000625,,2025-01-10T01:50:00,Book,Textbook,20.5,1,0
O000626,u03527,2025-01-04 21:43:00,Beauty,MaskPack,23.8, 1 ,1
O000627,u00592,2025-01-10 21:40:00,Home,Chair,51.76,3,1
O000628,u00084,2025-01-04T16:01:00,Fashion,Sneakers,26.55,3,0
O000629,u02849,2025/01/10 08:58:00,Beauty,Lotion,21.96,3,1
O000630,u03666,2025/01/12 23:47:00,Book,Textbook,16.14,2,0
O000631,u03666,2025-01-03T22:46:00,IT,Headset,17.05,3,1
O000632,u02255,2025-01-02 17:08:00,Beauty,Perfume,27.85,4,1
O000633,u01289,2025/01/04 19:12:00,Fashion,Jeans, 21.93 ,1,1
O000634,  u03882 ,2025-01-02 16:43:00,Book,Workbook, 16.94 ,3,1
O000635,u02301,2025-01-05 18:00:00,  Food ,Snack,35.14,2,1
O000636,u00629,2025/01/09 09:57:00,Sports,Jersey, 36.64 ,1,1
O000637,u03753,2025/01/08 20:46:00,,Novel,46.74,5,1
O000638,u03643,2025-01-13T14:48:00,Sports,Bottle,61.3,1,1
O000639,u01056,2025-01-04 21:38:00,IT,Mouse,13.2,6,0
O000640,u01663,2025/01/03 10:13:00,,Jersey,31.15,2,1
O000641,u00413,2025/01/05 06:18:00,IT,Keyboard,free,1,1
O000642,u03658,2025/01/07 22:49:00,  Food ,,22.33,1,0
O000643,u03179,2025-01-16 21:04:00,  Home ,AirFryer,12.74,4,1
O000644,u00326,2025-01-02T12:14:00,IT,Keyboard,41.85,2,0
O000645,u00785,2025-01-10 16:56:00,Food,Snack,40.81,2,0
O000646,u00382,2025/01/01 20:20:00,Fashion,Jacket,11.71,-2,0
O000647,u01362,2025/01/01 13:18:00,Home,Bedding,30.26, 2 ,1
O000648,u01944,2025-01-14 04:17:00,Sports,Jersey,9.59,-4,0
O000649,u00010,2025-01-12T04:16:00,Fashion,Tshirt,38.63,4,1
O000650,u00059,2025-01-04T06:37:00,  Home ,Vacuum,35.43,2,1
O000651,u00638,2025/01/09 20:10:00,Sports,YogaMat,23.96,1,1
O000652,u00776,2025/01/02 19:11:00,Beauty,Cleanser,22.63,2,0
O000653,u01649,2025/01/09 07:34:00,Book,Textbook,35.63, 1 ,1
O000654,u01526,2025-01-11 09:57:00,Home,Lamp,54.45,1,0
O000655,u00437,2025-01-09 04:28:00,IT,SSD,26.76,4,0
O000656,u00465,2025-01-02 18:39:00,IT,SSD,24.89,2,1
O000657,u03082,2025-01-06 07:54:00,IT,SSD,35.71,4,1
O000658,u03550,2025/01/04 16:52:00,IT,Laptop,free,1,1
O000659,u00789,2025-01-07 23:15:00,Sports,Ball, 79.64 ,4,1
O000660,u02913,2025-01-06 22:43:00,IT,Monitor,24.59,,1
O000661,u03218,2025/01/07 10:55:00,IT,GPU,19.32,1,1
O000662,u03066,2025-01-09 17:20:00,Fashion,Cap,73.11,2,1
O000663,u00547,2025-01-06T01:20:00,IT,Monitor,12.66,6,1
O000664,u03104,2025-01-03 18:27:00,Home,AirFryer,20.34,3,1
O000665,u00818,2025/01/01 19:46:00,Home,Vacuum,23.47,1,0
O000666,u00840,2025/01/12 09:02:00,Fashion,Sneakers,18.71,4,1
O000667,u00384,2025/02/03 01:34:00,Sports,Shoes,-41.98,2,1
O000668,u01750,2025-01-13 23:32:00,Home,Lamp,16.79,1,1
O000669,u02973,2025/01/21 21:41:00,Home,Desk,free,4,1
O000670,u00940,2025-01-04T00:56:00,Home,Desk,21.8,3,1
O000671,u03162,2025/01/04 20:25:00,Sports,YogaMat,16.51,1,1
O000672,u00518,2025-01-02 08:26:00,Book,Novel,16.07,1,1
O000673,u02953,2025-01-03 03:29:00,Home,AirFryer,23.64,2,1
O000674,u03299,2025/01/02 19:16:00,IT,Router,32.71,2,1
O000675,u02140,2025-01-07 13:26:00,Sports,YogaMat, 15.46 ,1,0
O000676,u00504,2025/01/02 15:30:00,Book,Magazine,11.27,1,1
O000677,u02558,2025-01-02 06:26:00,Sports,Bottle,41.63,1,0
O000678,u01020,2025-01-05 00:21:00,Beauty,Serum,19.53,1,1
O000679,u02959,2025-01-02 04:44:00,Home,  AirFryer ,27.39,3,1
O000680,u03929,2025-01-01 19:26:00,Sports,Bottle,123.45,2,1
O000681,u00154,2025-01-04T17:46:00,Food,Cereal,22.87,2,0
O000682,u00507,2025-01-05 14:57:00,Beauty,Lotion, 16.75 ,5,1
O000683,u03516,2025-01-05 02:27:00,,Cap,68.14,4,1
O000684,u01162,2025-01-04T05:37:00,  Sports ,Ball,23.46,3,1
O000685,u01405,2025/01/18 03:20:00,Sports,YogaMat,21.2,2,1
O000686,u02583,2025-01-06 03:26:00,IT,GPU, 20.49 ,1,0
O000687,u00112,2025-01-07T08:29:00,Fashion,Jeans,6.97,2,1
O000688,u03406,2025-01-02 11:19:00,Food,,41.19,1,1
O000689,u02831,2025-01-03T04:51:00,Home,Chair,31.98,1,1
O000690,u03562,2025-01-03 22:34:00,Sports,Bottle,18.95,3,1
O000691,u03510,2025-01-10 03:54:00,Book,Textbook,49.79,2,1
O000692,u01268,2025/01/02 17:12:00,Beauty,Perfume,27.56,NaN,1
O000693,u03696,2025-01-06T19:36:00,Home,AirFryer,29.3,2,1
O000694,u03403,2025/01/04 17:44:00,Home,Desk,30.73,1,1
O000684,u03491,2025-01-01 13:27:00,Beauty,MaskPack,40.35,1,0
O000696,u03514,2025-01-02 20:16:00,Home,Lamp,24.13,1,1
O000697,u03126,2025-01-06 09:08:00,Sports,Jersey,4.72,4,1
O000698,u00366,2025-01-01 12:07:00,Book,Comics,18.18,4,0
O000699,u01916,2025-01-14T17:57:00,Fashion,Cap,104.17, 1 ,1
O000700,u01851,2025-01-01 12:44:00,Book,Workbook,28.02,2,1
O000701,u02346,2025/01/02 20:08:00,Beauty,Cleanser,23.87,3,1
O000702,u02411,2025-01-08 11:56:00,Beauty,Perfume,19.02,NaN,1
O000703,u02578,2025-01-02 09:24:00,Food,Tea,9.87,1,1
O000704,u02420,2025/01/09 01:15:00,Beauty,  Perfume ,38.49,2,1
O000705,u02656,2025-01-07T14:50:00,Book,Comics,15.82,1,1
O000706,u02209,2025-01-01 10:34:00,Sports,Bottle,38.66,3,0
O000707,u03239,2025-01-19 10:15:00,Home,AirFryer,21.83,3,1
O000708,u00721,2025/01/07 15:18:00,Sports,Bottle,23.61,3,1
O000709,u02238,2025-01-26T23:28:00,Beauty,Lotion,41.5,5,1
O000710,u00419,2025-01-01 18:57:00,  Book ,Ebook,59.36,1,1
O000711,u03795,2025/01/16 13:26:00,Sports,YogaMat,44.61,1,1
O000712,u03349,2025-01-15 23:59:00,Fashion,Sneakers,18.54, 1 ,0
O000713,u00500,2025-01-20T11:15:00,Home,  AirFryer ,12.71,1,1
O000714,u03166,2025-01-04T20:53:00,Beauty,Shampoo,29.34,2,1
O000715,u01248,2025-01-04 06:37:00,Beauty,Lotion,35.92,6,1
O000716,u00284,2025-01-07 20:36:00,Book,Novel,12.55,4,1
O000717,u03232,2025/01/04 10:56:00,  Fashion ,Socks,17.86,1,1
O000718,u03600,2025-01-08 17:01:00,Sports,Bottle, 247.19 ,1,1
O000719,u03060,2025-01-04 11:51:00,Food,Chocolate,39.18,2,1
O000720,u00260,2025/01/05 17:29:00,Fashion,Socks,9.25,1,1
O000721,u02397,2025/01/14 00:52:00,IT,SSD,77.14,5,1
O000722,u01013,2025/01/01 09:26:00,IT,GPU,39.88,,1
O000723,u02731,2025/01/02 00:50:00,Beauty,MaskPack,12.45,2,0
O000724,u00710,2025-01-06 08:27:00,IT,Laptop,104.27,2,1
O000725,u00828,2025-01-01T22:31:00,IT,SSD,31.63, 1 ,1
O000726,u02404,2025-01-03 06:51:00,Home,Lamp,-85.5,1,1
O000727,u00622,2025/01/01 15:13:00,IT,Monitor,18.95,5,0
O000728,u03791,2025/01/06 14:54:00,Beauty,,22.47,2,1
O000729,u03236,2025/01/04 22:30:00,Beauty,Perfume,31.75,2,1
O000730,u03299,2025-01-10 10:27:00,Book,  Workbook ,31.82,1,1
O000731,u03042,2025/01/04 23:44:00,Sports,Dumbbell,23.55,1,0
O000732,u03872,2025-01-10T12:19:00,IT,  GPU ,14.72,2,0
O000733,u02418,2025-01-05T13:06:00,Home,Lamp,free,3,1
O000734,u00942,2025-01-04 22:03:00,IT,Router,32.12,1,1
O000735,u01893,2025-01-05 22:07:00,Home,Desk, 27.01 ,1,0
O000736,u00494,2025-01-04 08:05:00,Beauty,Lotion,25.33,1,0
O000737,u00411,2025-01-07 08:32:00,Food,Tea,35.38,1,1
O000256,u02735,2025-01-03T18:23:00,Home,,26.96,1,1
